jobType,jobNo,jobName,jobNameSnippet,jobRole,jobRo,jobAddrNo,jobAddrNoDesc,jobAddress,description,descWithoutHighlight,optionEdu,period,periodDesc,applyCnt,applyType,applyDesc,custNo,custName,coIndustry,coIndustryDesc,salaryLow,salaryHigh,salaryDesc,s10,appearDate,appearDateDesc,optionZone,isApply,applyDate,userApplyCount,isSave,descSnippet,tags,landmark,link,jobsource,jobNameRaw,custNameRaw,lon,lat,remoteWorkType,major,salaryType,dist,mrt,mrtDesc,isActivelyHiring,source_keyword
2,13743059,Web Commerce Intern 電子商務部行銷實習生(ENU),Web Commerce <em class='b-txt--highlight'>Intern</em> 電子商務部行銷實習生(ENU),2,2,6001002011,新北市新店區,民權路100號15F(新店線大坪林捷運站1號出口),"1. Assist in updating ENG &amp; EMEA website content
2. Work with the internal team (ENG &amp; EMEA localizers) to help making eDM HTMLs and  set ups
3. Assist in organizing data for company reports
4. Assist in answering questions from customers related to student program","1. Assist in updating ENG & EMEA website content
2. Work with the internal team (ENG & EMEA localizers) to help making eDM HTMLs and  set ups
3. Assist in organizing data for company reports
4. Assist in answering questions from customers related to student program",專科,00,不拘,00013,3,11~30人應徵,23829868000,訊連科技股份有限公司,1001001006,其它軟體及網路相關業,0000190,0000190,時薪190元,30,20250602,6/02,34869248,0,,0,0,"1. Assist in updating ENG &amp; EMEA website content
2. Work with the internal team (ENG &amp; EMEA localizers) to help making eDM HTMLs and  set ups
3. Assist in organizing data for company reports
4. Assist in answering questions from customers related to student program","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工400人', 'param': '7'}}",距捷運大坪林站約260公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/86k7n?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/86k7n?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/ay3orts?jobsource=n104bank2'}",,Web Commerce Intern 電子商務部行銷實習生(ENU),訊連科技股份有限公司,121.5361843,24.98306,0,[],H,0.26,99001006001,捷運大坪林站,True,intern
2,13955801,Marketing Intern 行銷工讀生,Marketing <em class='b-txt--highlight'>Intern</em> 行銷工讀生,2,2,6001001003,台北市中山區,南京東路三段77號10樓,"◎主要工作
1. 協助行銷報表數據整理。
2. 產品上市相關事項協助：產品上架資訊整理、產品寄送。
3. 產品管理執行: 產品資料建檔及維護、化妝品登錄送審、庫存監測等。
4. KOL/KOC日常聯繫
5. 其他主管交辦事項","◎主要工作
1. 協助行銷報表數據整理。
2. 產品上市相關事項協助：產品上架資訊整理、產品寄送。
3. 產品管理執行: 產品資料建檔及維護、化妝品登錄送審、庫存監測等。
4. KOL/KOC日常聯繫
5. 其他主管交辦事項",專科,00,不拘,00034,4,大於30人應徵,80285648000,10/10 GROUP | 10/10 APOTHECARY · 10/10 HOPE · 10X _客林國際股份有限公司,1003002005,藥品／化妝品及清潔用品零售業,0000190,9999999,時薪190元以上,30,20250602,6/02,4096,0,,0,0,"◎主要工作
1. 協助行銷報表數據整理。
2. 產品上市相關事項協助：產品上架資訊整理、產品寄送。
3. 產品管理執行: 產品資料建檔及維護、化妝品登錄送審、庫存監測等。
4. KOL/KOC日常聯繫
5. 其他主管交辦事項","{'emp': {'desc': '員工280人', 'param': '7'}}",距捷運南京復興站約500公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8b4d5?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8b4d5?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/10vs02gw?jobsource=n104bank2'}",,Marketing Intern 行銷工讀生,10/10 GROUP | 10/10 APOTHECARY · 10/10 HOPE · 10X _客林國際股份有限公司,121.5386875,25.0521704,0,[],H,0.5,99001001011,捷運南京復興站,True,intern
2,13485763,【學生實習】資訊部-Intern,【學生實習】資訊部-<em class='b-txt--highlight'>Intern</em>,2,2,6001001004,台北市松山區,八德路四段760號11樓之1,"【實習期間:1年】
★以學年合約實習為主(一年以上)，實習期滿有機會轉正，歡迎資訊服務業的在學學生加入我們的行列★

1.我們採用 Scrum 敏捷開發流程，重視跨職能團隊的合作與彈性，因此每位成員都有機會參與從前端畫面到後端服務的開發任務。
2.對於全端平台開發有興趣者 (網站程式開發、包含前端、後端)
3.協助汰換舊世代源代碼，更換新世代源代碼
4.整合後端資料庫，串接內部系統
5.協助撰寫技術文件：如設計文件、API 文件、部署指南等
6.善用 AI 工具加速開發與改善源代碼","【實習期間:1年】
★以學年合約實習為主(一年以上)，實習期滿有機會轉正，歡迎資訊服務業的在學學生加入我們的行列★

1.我們採用 Scrum 敏捷開發流程，重視跨職能團隊的合作與彈性，因此每位成員都有機會參與從前端畫面到後端服務的開發任務。
2.對於全端平台開發有興趣者 (網站程式開發、包含前端、後端)
3.協助汰換舊世代源代碼，更換新世代源代碼
4.整合後端資料庫，串接內部系統
5.協助撰寫技術文件：如設計文件、API 文件、部署指南等
6.善用 AI 工具加速開發與改善源代碼",大學,00,不拘,00029,3,11~30人應徵,23224657000,台灣屈臣氏個人用品商店股份有限公司,1003002013,百貨相關業,0028590,0028590,"月薪28,590元",50,20250602,6/02,2101440,0,,0,0,"【實習期間:1年】
★以學年合約實習為主(一年以上)，實習期滿有機會轉正，歡迎資訊服務業的在學學生加入我們的行列★

1.我們採用 Scrum 敏捷開發流程，重視跨職能團隊的合作與彈性，因此每位成員都有機會參與從前端畫面到後端服務的開發任務。
2.對於全端平台開發有興趣者 (網站程式開發、包含前端、後端)
3.協助汰換舊世代源代碼，更換新世代源代碼
4.整合後端資料庫，串接內部系統
5.協助撰寫技術文件：如設計文件、API 文件、部署指南等
6.善用 AI 工具加速開發與改善源代碼","{'zoneForeign': {'desc': '外商公司', 'param': 5}, 'emp': {'desc': '員工5200人', 'param': '8'}}",距捷運松山站約150公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/811oj?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/811oj?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/ao3d014?jobsource=n104bank2'}",,【學生實習】資訊部-Intern,台灣屈臣氏個人用品商店股份有限公司,121.579193,25.0501275,0,"['資訊工程相關', '資訊管理相關']",M,0.15,99001003020,捷運松山站,True,intern
2,10987676,Sheraton Hsinchu 餐飲外場實習生 Intern,Sheraton Hsinchu 餐飲外場實習生 <em class='b-txt--highlight'>Intern</em>,1,1,6001006002,新竹縣竹北市,光明六路東一段265號,"1. 餐飲服務
2. 客房點餐
3. 領檯及出納
4. 場地佈置
5. 排盤及餐飲服務
6. 主管交辦事項","1. 餐飲服務
2. 客房點餐
3. 領檯及出納
4. 場地佈置
5. 排盤及餐飲服務
6. 主管交辦事項",高中,00,不拘,00001,1,0~5人應徵,86517976000,新竹喜來登飯店_承恩餐旅管理顧問股份有限公司,1016001001,旅館業,0030000,0030000,"月薪30,000元",50,20250602,6/02,4096,0,,0,0,"1. 餐飲服務
2. 客房點餐
3. 領檯及出納
4. 場地佈置
5. 排盤及餐飲服務
6. 主管交辦事項","{'emp': {'desc': '員工500人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6ji58?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6ji58?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/13qukhj4?jobsource=n104bank2'}",,Sheraton Hsinchu 餐飲外場實習生 Intern,新竹喜來登飯店_承恩餐旅管理顧問股份有限公司,121.0281441,24.8204254,0,[],M,,,,False,intern
0,13976159,AI Architecture Intern(人工智慧架構設計實習生),AI Architecture <em class='b-txt--highlight'>Intern</em>(人工智慧架構設計實習生),2,2,6001001010,台北市內湖區,台北/新北全區（依照公司規定分派）,"根據市場需求，制定出醫療用晶片 之架構設計。


我們歡迎大學在校生或即將畢業的學生申請，並且不限於特定科系。
我們期望您具備對Python或C++的程式語法以及程式邏輯的基本熟悉度。
您應該有處理程式錯誤和軟體環境相關問題的能力。
我們重視快速學習新知識的能力和熱情，因為這對於不斷成長和應對新挑戰非常重要。
團隊合作精神對我們來說很關鍵，我們希望您能有效地協作和溝通。
對於人工智慧領域和數據處理的基本了解或激情是加分項目。

我們歡迎有上進心、願意挑戰自我，並持續追求個人和專業成長的個人申請。

關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放

***************************************************************************
如有興趣 若可以請準備個人履歷或相關作品說明
並將個人履歷資料上傳到以下網站 : https://ppt.cc/fPt3lx

檔案命名方式為 
履歷檔案-名字-日期
比如
履歷檔案-張大明-2020815
檔案可以包成同一個壓縮檔)
若可以 內容盡量包含 :
1.大學碩士成績單 
2.研究或專題論文
3. 其他可加分之書面資料
***************************************************************************
關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放



","根據市場需求，制定出醫療用晶片 之架構設計。


我們歡迎大學在校生或即將畢業的學生申請，並且不限於特定科系。
我們期望您具備對Python或C++的程式語法以及程式邏輯的基本熟悉度。
您應該有處理程式錯誤和軟體環境相關問題的能力。
我們重視快速學習新知識的能力和熱情，因為這對於不斷成長和應對新挑戰非常重要。
團隊合作精神對我們來說很關鍵，我們希望您能有效地協作和溝通。
對於人工智慧領域和數據處理的基本了解或激情是加分項目。

我們歡迎有上進心、願意挑戰自我，並持續追求個人和專業成長的個人申請。

關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放

***************************************************************************
如有興趣 若可以請準備個人履歷或相關作品說明
並將個人履歷資料上傳到以下網站 : https://ppt.cc/fPt3lx

檔案命名方式為 
履歷檔案-名字-日期
比如
履歷檔案-張大明-2020815
檔案可以包成同一個壓縮檔)
若可以 內容盡量包含 :
1.大學碩士成績單 
2.研究或專題論文
3. 其他可加分之書面資料
***************************************************************************
關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放



",大學,00,不拘,00001,1,0~5人應徵,130000000151552,巨量移動科技股份有限公司,1001001002,電腦軟體服務業,0000200,9999999,時薪200元以上,30,20250602,6/02,0,0,,0,0,"根據市場需求，制定出醫療用晶片 之架構設計。


我們歡迎大學在校生或即將畢業的學生申請，並且不限於特定科系。
我們期望您具備對Python或C++的程式語法以及程式邏輯的基本熟悉度。
您應該有處理程式錯誤和軟體環境相關問題的能力。
我們重視快速學習新知識的能力和熱情，因為這對於不斷成長和應對新挑戰非常重要。
團隊合作精神對我們來說很關鍵，我們希望您能有效地協作和溝通。
對於人工智慧領域和數據處理的基本了解或激情是加分項目。

我們歡迎有上進心、願意挑戰自我，並持續追求個人和專業成長的個人申請。

關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放

***************************************************************************
如有興趣 若可以請準備個人履歷或相關作品說明
並將個人履歷資料上傳到以下網站 : https://ppt.cc/fPt3lx

檔案命名方式為 
履歷檔案-名字-日期
比如
履歷檔案-張大明-2020815
檔案可以包成同一個壓縮檔)
若可以 內容盡量包含 :
1.大學碩士成績單 
2.研究或專題論文
3. 其他可加分之書面資料
***************************************************************************
關於我們的詳細職缺內容都可以在面試中確認
我們徵才職缺屬於常態性職缺，會一直開放申請，
只是104平台不一定會一直開啟， 由於有時候同時收到太多履歷 會整理好再開放



",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8bk2n?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8bk2n?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bl88w?jobsource=n104bank2'}",,AI Architecture Intern(人工智慧架構設計實習生),巨量移動科技股份有限公司,121.5909027,25.0689422,0,[],H,,,,False,intern
2,14608861,【MKT】Marketing Intern 行銷實習生,【MKT】Marketing <em class='b-txt--highlight'>Intern</em> 行銷實習生,2,2,6001002015,新北市中和區,中和路366號12樓 (近捷運永安市場站),"About the Job
這個職缺你會在Central Marketing服務，與一群優秀的夥伴互相配合，完成各項行銷專案。

Why We Have This Role
隨著事業體日漸的壯大，產品類型繁多，我們有越來越多專案等待被執行，期待對行銷工作有願景或想法的夥伴與我們一起成長！

How You&#039;ll Find Success
如果你會善用一些提升生產力的小工具，提供更有效率的解決方案，並學習跨部門的溝通跟協作，會幫助你在這份工作能取得更高的成就！

How You&#039;ll Grow
這個角色會讓你參與各通路的專案，並從日常累積中拓展實戰經驗，你會跟一群優秀的夥伴共事，我們期待你會在找到適合自己的定位！

Things You Will Do
• 與各事業單位行銷策略夥伴合作，進行行銷素材製作需求整理，並與內部創意溝通，以確保內容吸引並貼近受眾。
• 事業單位自媒體（FB/ LINE/ IG）客人私訊詢答回覆並整理，需/可結合外部AI或自動回覆工具進行，幫助各事業單位了解消費者需求並掌握商機。
• 支援Central Marketing各行銷專案執行，包含產品推廣、系統架構與行銷活動執行。
• 日常庶務協助與執行。

What You Should Know About This Team
你將加入一個充滿合作精神的團隊，在這裡有各行銷領域的專家，我們期待有好奇心且具學習熱忱的你，保持開放的心情一起接受挑戰！","About the Job
這個職缺你會在Central Marketing服務，與一群優秀的夥伴互相配合，完成各項行銷專案。

Why We Have This Role
隨著事業體日漸的壯大，產品類型繁多，我們有越來越多專案等待被執行，期待對行銷工作有願景或想法的夥伴與我們一起成長！

How You'll Find Success
如果你會善用一些提升生產力的小工具，提供更有效率的解決方案，並學習跨部門的溝通跟協作，會幫助你在這份工作能取得更高的成就！

How You'll Grow
這個角色會讓你參與各通路的專案，並從日常累積中拓展實戰經驗，你會跟一群優秀的夥伴共事，我們期待你會在找到適合自己的定位！

Things You Will Do
• 與各事業單位行銷策略夥伴合作，進行行銷素材製作需求整理，並與內部創意溝通，以確保內容吸引並貼近受眾。
• 事業單位自媒體（FB/ LINE/ IG）客人私訊詢答回覆並整理，需/可結合外部AI或自動回覆工具進行，幫助各事業單位了解消費者需求並掌握商機。
• 支援Central Marketing各行銷專案執行，包含產品推廣、系統架構與行銷活動執行。
• 日常庶務協助與執行。

What You Should Know About This Team
你將加入一個充滿合作精神的團隊，在這裡有各行銷領域的專家，我們期待有好奇心且具學習熱忱的你，保持開放的心情一起接受挑戰！",專科,00,不拘,00024,3,11~30人應徵,22156863000,科林儀器股份有限公司,1012001004,其他醫療保健服務業,0000200,0000200,時薪200元,30,20250602,6/02,4096,0,,0,0,"About the Job
這個職缺你會在Central Marketing服務，與一群優秀的夥伴互相配合，完成各項行銷專案。

Why We Have This Role
隨著事業體日漸的壯大，產品類型繁多，我們有越來越多專案等待被執行，期待對行銷工作有願景或想法的夥伴與我們一起成長！

How You&#039;ll Find Success
如果你會善用一些提升生產力的小工具，提供更有效率的解決方案，並學習跨部門的溝通跟協作，會幫助你在這份工作能取得更高的成就！

How You&#039;ll Grow
這個角色會讓你參與各通路的專案，並從日常累積中拓展實戰經驗，你會跟一群優秀的夥伴共事，我們期待你會在找到適合自己的定位！

Things You Will Do
• 與各事業單位行銷策略夥伴合作，進行行銷素材製作需求整理，並與內部創意溝通，以確保內容吸引並貼近受眾。
• 事業單位自媒體（FB/ LINE/ IG）客人私訊詢答回覆並整理，需/可結合外部AI或自動回覆工具進行，幫助各事業單位了解消費者需求並掌握商機。
• 支援Central Marketing各行銷專案執行，包含產品推廣、系統架構與行銷活動執行。
• 日常庶務協助與執行。

What You Should Know About This Team
你將加入一個充滿合作精神的團隊，在這裡有各行銷領域的專家，我們期待有好奇心且具學習熱忱的你，保持開放的心情一起接受挑戰！","{'emp': {'desc': '員工750人', 'param': '8'}}",距捷運永安市場站約60公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8p49p?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8p49p?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/a6fmgwo?jobsource=n104bank2'}",,【MKT】Marketing Intern 行銷實習生,科林儀器股份有限公司,121.510581,25.0019424,0,[],H,0.06,99001004003,捷運永安市場站,True,intern
2,14522352,【2025 Summer Internship】Electrical Engineer Intern,【2025 Summer Internship】Electrical Engineer <em class='b-txt--highlight'>Intern</em>,1,1,6001002004,新北市汐止區,新台五路一段90號8樓," solutions for leading data centers. 
We’re looking for a motivated and detail-oriented Electrical Engineer [[[Intern]]] to join our team."," solutions for leading data centers. 
We’re looking for a motivated and detail-oriented Electrical Engineer Intern to join our team.",大學,00,不拘,00032,4,大於30人應徵,53687704000,緯穎科技服務股份有限公司,1001003001,電腦及其週邊設備製造業,0030000,9999999,"月薪30,000元以上",50,20250602,6/02,3412096,0,,0,0," solutions for leading data centers. 
We’re looking for a motivated and detail-oriented Electrical Engineer <em class='b-txt--highlight'>Intern</em> to join our team.","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工3000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8n9io?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8n9io?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/onw9tj4?jobsource=n104bank2'}",,【2025 Summer Internship】Electrical Engineer Intern,緯穎科技服務股份有限公司,121.6478659,25.0603727,0,['電機電子工程相關'],M,,,,True,intern
2,14522350,【2025 Summer Internship】OPS Account Management Intern,【2025 Summer Internship】OPS Account Management <em class='b-txt--highlight'>Intern</em>,1,1,6001002004,新北市汐止區,新台五路一段90號8樓," solutions for leading data centers. The [[[intern]]] for Wiwynn HQ, OPS AM Team.

實習期間：06/23-08/22

Essential Job Functions: 
Operation"," solutions for leading data centers. The intern for Wiwynn HQ, OPS AM Team.

實習期間：06/23-08/22

Essential Job Functions: 
Operation",大學,00,不拘,00017,3,11~30人應徵,53687704000,緯穎科技服務股份有限公司,1001003001,電腦及其週邊設備製造業,0030000,9999999,"月薪30,000元以上",50,20250602,6/02,3412096,0,,0,0," solutions for leading data centers. The <em class='b-txt--highlight'>intern</em> for Wiwynn HQ, OPS AM Team.

實習期間：06/23-08/22

Essential Job Functions: 
Operation","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工3000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8n9im?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8n9im?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/onw9tj4?jobsource=n104bank2'}",,【2025 Summer Internship】OPS Account Management Intern,緯穎科技服務股份有限公司,121.6478659,25.0603727,0,['企業管理相關'],M,,,,True,intern
0,14618144,【Marketing】Intern ( TW ),【Marketing】<em class='b-txt--highlight'>Intern</em> ( TW ),2,2,6001001003,台北市中山區,中山北路三段22-1號,"行銷實習生招募中｜加入我們，一起打造全新社交體驗
★ XRSPACE｜台北｜實習職缺｜可立即開始

你熱愛社群媒體、數位內容與創意企劃嗎？
我們正在尋找有熱情、好奇心強的 行銷實習生，加入我們的行銷團隊，從創意發想到實際執行，一起參與改變社交平台未來的旅程！

【你會參與的內容包括】
．社群平台（Instagram、TikTok、X 等）內容規劃與執行
．創作者／KOL 合作資料整理與聯繫溝通
．協助企劃品牌活動、行銷 campaign 的前置與執行
．分析數據並協助追蹤行銷效益
．一起腦力激盪、提出新鮮好玩的點子！

【我們正在找的你】
．對行銷、社群經營、內容創作有興趣
．邏輯清晰、做事細心、能主動溝通
．熟悉 IG、TikTok 等社群平台操作
．加分：會使用影音剪輯軟體（CapCut、Premiere 等）
．更加分：愛觀察流行趨勢、參與流行時事！

【你可以期待的體驗】
．有機會實際參與專案，擁有自己的作品與提案
．和行銷團隊一起協作，實戰中快速成長
．與創作者、設計師、產品團隊密切合作
．彈性工作環境、開放的討論文化與不藏私的分享

【應徵方式】
請將你的履歷與簡短自我介紹（或作品集）寄至：marketing@xrspace.io
面談時間與實習起始日可彈性安排，歡迎隨時應徵！
讓我們一起打造有趣、有人味、又超未來感的內容世界！


如果您渴望在變化快速的 AI 新創中成長、喜歡彈性自由的工作環境、喜歡自主解決問題也喜歡與人合作，那我們在找的就是您！
★ 點擊【應徵】，讓我們認識彼此，我們想和您聊聊未來可以一起完成的事！","行銷實習生招募中｜加入我們，一起打造全新社交體驗
★ XRSPACE｜台北｜實習職缺｜可立即開始

你熱愛社群媒體、數位內容與創意企劃嗎？
我們正在尋找有熱情、好奇心強的 行銷實習生，加入我們的行銷團隊，從創意發想到實際執行，一起參與改變社交平台未來的旅程！

【你會參與的內容包括】
．社群平台（Instagram、TikTok、X 等）內容規劃與執行
．創作者／KOL 合作資料整理與聯繫溝通
．協助企劃品牌活動、行銷 campaign 的前置與執行
．分析數據並協助追蹤行銷效益
．一起腦力激盪、提出新鮮好玩的點子！

【我們正在找的你】
．對行銷、社群經營、內容創作有興趣
．邏輯清晰、做事細心、能主動溝通
．熟悉 IG、TikTok 等社群平台操作
．加分：會使用影音剪輯軟體（CapCut、Premiere 等）
．更加分：愛觀察流行趨勢、參與流行時事！

【你可以期待的體驗】
．有機會實際參與專案，擁有自己的作品與提案
．和行銷團隊一起協作，實戰中快速成長
．與創作者、設計師、產品團隊密切合作
．彈性工作環境、開放的討論文化與不藏私的分享

【應徵方式】
請將你的履歷與簡短自我介紹（或作品集）寄至：marketing@xrspace.io
面談時間與實習起始日可彈性安排，歡迎隨時應徵！
讓我們一起打造有趣、有人味、又超未來感的內容世界！


如果您渴望在變化快速的 AI 新創中成長、喜歡彈性自由的工作環境、喜歡自主解決問題也喜歡與人合作，那我們在找的就是您！
★ 點擊【應徵】，讓我們認識彼此，我們想和您聊聊未來可以一起完成的事！",專科,00,不拘,00034,4,大於30人應徵,130000000099607,未來市股份有限公司,1001001002,電腦軟體服務業,0000190,9999999,時薪190元以上,30,20250602,6/02,0,0,,0,0,"行銷實習生招募中｜加入我們，一起打造全新社交體驗
★ XRSPACE｜台北｜實習職缺｜可立即開始

你熱愛社群媒體、數位內容與創意企劃嗎？
我們正在尋找有熱情、好奇心強的 行銷實習生，加入我們的行銷團隊，從創意發想到實際執行，一起參與改變社交平台未來的旅程！

【你會參與的內容包括】
．社群平台（Instagram、TikTok、X 等）內容規劃與執行
．創作者／KOL 合作資料整理與聯繫溝通
．協助企劃品牌活動、行銷 campaign 的前置與執行
．分析數據並協助追蹤行銷效益
．一起腦力激盪、提出新鮮好玩的點子！

【我們正在找的你】
．對行銷、社群經營、內容創作有興趣
．邏輯清晰、做事細心、能主動溝通
．熟悉 IG、TikTok 等社群平台操作
．加分：會使用影音剪輯軟體（CapCut、Premiere 等）
．更加分：愛觀察流行趨勢、參與流行時事！

【你可以期待的體驗】
．有機會實際參與專案，擁有自己的作品與提案
．和行銷團隊一起協作，實戰中快速成長
．與創作者、設計師、產品團隊密切合作
．彈性工作環境、開放的討論文化與不藏私的分享

【應徵方式】
請將你的履歷與簡短自我介紹（或作品集）寄至：marketing@xrspace.io
面談時間與實習起始日可彈性安排，歡迎隨時應徵！
讓我們一起打造有趣、有人味、又超未來感的內容世界！


如果您渴望在變化快速的 AI 新創中成長、喜歡彈性自由的工作環境、喜歡自主解決問題也喜歡與人合作，那我們在找的就是您！
★ 點擊【應徵】，讓我們認識彼此，我們想和您聊聊未來可以一起完成的事！","{'emp': {'desc': '員工90人', 'param': '5'}}",距捷運民權西路站約290公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8pbfk?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8pbfk?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bk45z?jobsource=n104bank2'}",,【Marketing】Intern ( TW ),未來市股份有限公司,121.5221507,25.064302,0,[],H,0.29,99001002012,捷運民權西路站,True,intern
0,13997357,設計實習計畫  Internship- 學期/學年,設計<em class='b-txt--highlight'>實習</em>計畫  <em class='b-txt--highlight'>Internship</em>- 學期/學年,1,1,6001014005,台南市安平區,文平路479號1樓,"協助工地丈量並描繪放樣圖面。
挑選並搭配家具、家居商品及其面料、材質、顏色，並評估其可行性。
參與專案發想、資料收集及重點歸納，並進行 3D 效果圖的簡單渲染及製作提案簡報。
安排公司社群行銷，協助相關視覺編排和內容創作。","協助工地丈量並描繪放樣圖面。
挑選並搭配家具、家居商品及其面料、材質、顏色，並評估其可行性。
參與專案發想、資料收集及重點歸納，並進行 3D 效果圖的簡單渲染及製作提案簡報。
安排公司社群行銷，協助相關視覺編排和內容創作。",不拘,00,不拘,0,1,0~5人應徵,27807942000,得利室內裝修設計有限公司,1011003002,室內設計業,0000190,9999999,時薪190元以上,30,20250602,6/02,0,0,,0,0,"協助工地丈量並描繪放樣圖面。
挑選並搭配家具、家居商品及其面料、材質、顏色，並評估其可行性。
參與專案發想、資料收集及重點歸納，並進行 3D 效果圖的簡單渲染及製作提案簡報。
安排公司社群行銷，協助相關視覺編排和內容創作。","{'emp': {'desc': '員工10人', 'param': '3'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8c0fh?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8c0fh?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/crw4pdc?jobsource=n104bank2'}",,設計實習計畫  Internship- 學期/學年,得利室內裝修設計有限公司,120.1787723,22.9945528,0,"['建築及都市規劃學科類', '藝術學科類']",H,,,,True,internship
0,14580342,【鴻佰科技實習專區 Ingrasys Internship Program】- 零件工程師實習生 廠區：土城,【鴻佰科技<em class='b-txt--highlight'>實習</em>專區 Ingrasys <em class='b-txt--highlight'>Internship</em> Program】- 零件工程師<em class='b-txt--highlight'>實習</em>生 廠區：土城,2,2,6001002016,新北市土城區,自由街2號,"【Why Ingrasys】
鴻佰科技是世界級智慧型網路產品之技術領導者。
鴻佰科技的產品服務，支撐資通訊及元宇宙世代大量運算需求。
「掌握數據．掌控未來」Your Data, Our Mission. 

【[[[Internship]]]","【Why Ingrasys】
鴻佰科技是世界級智慧型網路產品之技術領導者。
鴻佰科技的產品服務，支撐資通訊及元宇宙世代大量運算需求。
「掌握數據．掌控未來」Your Data, Our Mission. 

【Internship",大學,00,不拘,00011,3,11~30人應徵,13007907000,鴻佰科技股份有限公司,1001003001,電腦及其週邊設備製造業,0000190,0000200,時薪190~200元,30,20250602,6/02,0,0,,0,0,"【Why Ingrasys】
鴻佰科技是世界級智慧型網路產品之技術領導者。
鴻佰科技的產品服務，支撐資通訊及元宇宙世代大量運算需求。
「掌握數據．掌控未來」Your Data, Our Mission. 

【<em class='b-txt--highlight'>Internship</em>","{'emp': {'desc': '員工2000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8oi9i?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8oi9i?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/5z4kla0?jobsource=n104bank2'}",,【鴻佰科技實習專區 Ingrasys Internship Program】- 零件工程師實習生 廠區：土城,鴻佰科技股份有限公司,121.4214111,24.966259,0,"['工業工程相關', '電機電子維護相關', '資訊工程相關']",H,,,,True,internship
