jobType,jobNo,jobName,jobNameSnippet,jobRole,jobRo,jobAddrNo,jobAddrNoDesc,jobAddress,description,descWithoutHighlight,optionEdu,period,periodDesc,applyCnt,applyType,applyDesc,custNo,custName,coIndustry,coIndustryDesc,salaryLow,salaryHigh,salaryDesc,s10,appearDate,appearDateDesc,optionZone,isApply,applyDate,userApplyCount,isSave,descSnippet,tags,landmark,link,jobsource,jobNameRaw,custNameRaw,lon,lat,remoteWorkType,major,salaryType,dist,mrt,mrtDesc,isActivelyHiring,source_keyword
1,13606199,【KD科定】電訪《彈性工作模式，全職 / 兼職 / 工讀 / 實習皆可！》《平均薪資約5萬↑》,【KD科定】電訪《彈性工作模式，全職 / 兼職 / 工讀 / 實習皆可！》《平均薪資約5萬↑》,1,1,6001002021,新北市新莊區,福慧路268號15樓,"你還在為了外出跑客戶而煩惱嗎？
來試試這份工作，月薪穩定又高，不用大老遠出門，只需坐在舒適的辦公室，手握電話，就能挑戰高績效，達成目標賺取獎金！

【工作內容】
1️⃣ 公司提供優質客戶名單，你只需透過電話邀約，輕鬆邀請客戶參加線上產品說明會。
2️⃣ 彙整與維護客戶資料，確保每一筆資訊正確無誤，讓你的每通電話都事半功倍。
3️⃣ 介紹產品重點，幫助客戶了解我們的產品，提升轉換率，讓業績爆棚！

★ 無需推銷，純粹電訪邀請
★ 工作時間：週一至週五 9:00-18:00 (中午休息1小時，不加班)，週末雙休，穩定上下班，挑戰業績、賺取獎金，生活工作兩不誤！
★ 每月有明確邀約目標，達成後可獲得額外獎金，挑戰自己的同時賺得更多！
★ 歡迎有電銷、客服、電訪經驗的夥伴加入，如果你對挑戰有熱情，擅長溝通，這是你不可錯過的機會！","你還在為了外出跑客戶而煩惱嗎？
來試試這份工作，月薪穩定又高，不用大老遠出門，只需坐在舒適的辦公室，手握電話，就能挑戰高績效，達成目標賺取獎金！

【工作內容】
1️⃣ 公司提供優質客戶名單，你只需透過電話邀約，輕鬆邀請客戶參加線上產品說明會。
2️⃣ 彙整與維護客戶資料，確保每一筆資訊正確無誤，讓你的每通電話都事半功倍。
3️⃣ 介紹產品重點，幫助客戶了解我們的產品，提升轉換率，讓業績爆棚！

★ 無需推銷，純粹電訪邀請
★ 工作時間：週一至週五 9:00-18:00 (中午休息1小時，不加班)，週末雙休，穩定上下班，挑戰業績、賺取獎金，生活工作兩不誤！
★ 每月有明確邀約目標，達成後可獲得額外獎金，挑戰自己的同時賺得更多！
★ 歡迎有電銷、客服、電訪經驗的夥伴加入，如果你對挑戰有熱情，擅長溝通，這是你不可錯過的機會！",不拘,00,不拘,00034,4,大於30人應徵,80214519000,KD_科定企業股份有限公司,1002004001,木竹製品製造業,0053000,0062000,"月薪53,000~62,000元",50,20250602,6/02,1053696,0,,0,0,"你還在為了外出跑客戶而煩惱嗎？
來試試這份工作，月薪穩定又高，不用大老遠出門，只需坐在舒適的辦公室，手握電話，就能挑戰高績效，達成目標賺取獎金！

【工作內容】
1️⃣ 公司提供優質客戶名單，你只需透過電話邀約，輕鬆邀請客戶參加線上產品說明會。
2️⃣ 彙整與維護客戶資料，確保每一筆資訊正確無誤，讓你的每通電話都事半功倍。
3️⃣ 介紹產品重點，幫助客戶了解我們的產品，提升轉換率，讓業績爆棚！

★ 無需推銷，純粹電訪邀請
★ 工作時間：週一至週五 9:00-18:00 (中午休息1小時，不加班)，週末雙休，穩定上下班，挑戰業績、賺取獎金，生活工作兩不誤！
★ 每月有明確邀約目標，達成後可獲得額外獎金，挑戰自己的同時賺得更多！
★ 歡迎有電銷、客服、電訪經驗的夥伴加入，如果你對挑戰有熱情，擅長溝通，這是你不可錯過的機會！","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工1000人', 'param': '8'}}",距捷運新北產業園區站約470公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/83mlz?channel=104rpt&jobsource=hotjob_chr', 'job': '//www.104.com.tw/job/83mlz?jobsource=hotjob_chr', 'cust': '//www.104.com.tw/company/10ulnizc?jobsource=hotjob_chr'}",hotjob_chr,【KD科定】電訪《彈性工作模式，全職 / 兼職 / 工讀 / 實習皆可！》《平均薪資約5萬↑》,KD_科定企業股份有限公司,121.4542104,25.0620662,0,[],M,0.47,99001006014,捷運新北產業園區站,True,實習
2,14568788,【2025年遇見未來･富邦實習】學生職場實習_系統行政人員,【2025年遇見未來･富邦<em class='b-txt--highlight'>實習</em>】學生職場<em class='b-txt--highlight'>實習</em>_系統行政人員,2,2,6001001004,台北市松山區,實習工作地點以報到通知函為主,"[[[實習]]]單位：通路系統科
期間：2025.7/~2026/6
地點：台北

[[[實習]]]內容：
1.傳輸例行作業執行。
2.系統例行作業執行。
3.作業流程規劃，優化流程提升作業效能及效率。

工作條件：
1.安排資深同仁執行教育訓練，瞭解作業面所需知識與熟","實習單位：通路系統科
期間：2025.7/~2026/6
地點：台北

實習內容：
1.傳輸例行作業執行。
2.系統例行作業執行。
3.作業流程規劃，優化流程提升作業效能及效率。

工作條件：
1.安排資深同仁執行教育訓練，瞭解作業面所需知識與熟",大學,00,不拘,00001,1,0~5人應徵,27935073000,富邦人壽保險股份有限公司(總公司),1004003001,人身保險業,0000195,0000210,時薪195~210元,30,20250602,6/02,2101888,0,,0,0,"<em class='b-txt--highlight'>實習</em>單位：通路系統科
期間：2025.7/~2026/6
地點：台北

<em class='b-txt--highlight'>實習</em>內容：
1.傳輸例行作業執行。
2.系統例行作業執行。
3.作業流程規劃，優化流程提升作業效能及效率。

工作條件：
1.安排資深同仁執行教育訓練，瞭解作業面所需知識與熟","{'emp': {'desc': '員工24000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8o9ck?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8o9ck?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/ctztka0?jobsource=n104bank2'}",,【2025年遇見未來･富邦實習】學生職場實習_系統行政人員,富邦人壽保險股份有限公司(總公司),121.5638621,25.0541591,0,[],H,,,,False,實習
0,14010992,【實習生】人資部實習生(新竹),【<em class='b-txt--highlight'>實習</em>生】人資部<em class='b-txt--highlight'>實習</em>生(新竹),2,2,6001006001,新竹市,高翠路311號,"*歡迎學生找一年期[[[實習]]]* (需配合一~五全天[[[實習]]])
※ 預計任用時程一年期 : 2025/9-2026/6

1.協助教育訓練行政作業(E-learning教材處理)
2.協助招募行政作業(人才搜尋/電訪)
3. Office軟體操作
4. 其他","*歡迎學生找一年期實習* (需配合一~五全天實習)
※ 預計任用時程一年期 : 2025/9-2026/6

1.協助教育訓練行政作業(E-learning教材處理)
2.協助招募行政作業(人才搜尋/電訪)
3. Office軟體操作
4. 其他",不拘,00,不拘,00008,2,6~10人應徵,23526772000,SCREEN SPE Taiwan_台灣迪恩士半導體科技股份有限公司,1001006003,其他半導體相關業,0030000,0030000,"月薪30,000元",50,20250602,6/02,72,0,,0,0,"*歡迎學生找一年期<em class='b-txt--highlight'>實習</em>* (需配合一~五全天<em class='b-txt--highlight'>實習</em>)
※ 預計任用時程一年期 : 2025/9-2026/6

1.協助教育訓練行政作業(E-learning教材處理)
2.協助招募行政作業(人才搜尋/電訪)
3. Office軟體操作
4. 其他","{'zoneForeign': {'desc': '外商公司', 'param': 5}, 'emp': {'desc': '員工520人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8cay8?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8cay8?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/at38dgg?jobsource=n104bank2'}",,【實習生】人資部實習生(新竹),SCREEN SPE Taiwan_台灣迪恩士半導體科技股份有限公司,120.9850337,24.7783186,0,[],M,,,,True,實習
0,14107304,影音企劃實習生,影音企劃<em class='b-txt--highlight'>實習</em>生,2,2,6001001004,台北市松山區,光復北路11巷35號9樓,"品質。

【職位描述】：
我們正在尋找一位充滿創意且有影音企劃能力的[[[實習]]]生，主要支援短影音的拍攝與後製工作。該職位將為你提供寶貴的實戰經驗，讓你在學習與成長的同時，同時為未來職涯創造價值。

【主要職責】：
1. 影音企劃與腳本撰寫，確保內容創新、","品質。

【職位描述】：
我們正在尋找一位充滿創意且有影音企劃能力的實習生，主要支援短影音的拍攝與後製工作。該職位將為你提供寶貴的實戰經驗，讓你在學習與成長的同時，同時為未來職涯創造價值。

【主要職責】：
1. 影音企劃與腳本撰寫，確保內容創新、",專科,00,不拘,00007,2,6~10人應徵,130000000049773,費米股份有限公司,1001001001,電腦系統整合服務業,0000190,0000190,時薪190元,30,20250602,6/02,0,0,,0,0,"品質。

【職位描述】：
我們正在尋找一位充滿創意且有影音企劃能力的<em class='b-txt--highlight'>實習</em>生，主要支援短影音的拍攝與後製工作。該職位將為你提供寶貴的實戰經驗，讓你在學習與成長的同時，同時為未來職涯創造價值。

【主要職責】：
1. 影音企劃與腳本撰寫，確保內容創新、","{'emp': {'desc': '員工50人', 'param': '5'}}",距捷運南京三民站約420公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8ed9k?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8ed9k?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bj1pp?jobsource=n104bank2'}",,影音企劃實習生,費米股份有限公司,121.5598719,25.0502721,0,[],H,0.42,99001003019,捷運南京三民站,False,實習
0,14541276,【部分遠端】Business  Development Intern (B2B市場開發實習生)_2026年寒假實習計劃,【部分遠端】Business  Development Intern (B2B市場開發<em class='b-txt--highlight'>實習</em>生)_2026年寒假<em class='b-txt--highlight'>實習</em>計劃,2,2,6001001012,台北市文山區,興隆路3段,"【重要公告】熱烈迴響！下一期[[[實習]]]生招募啟動
2025暑期[[[實習]]]生計畫已全數招募完畢
感謝超過百位熱情夥伴的投遞（鞠躬）！我們正緊鑼密鼓準備 2026寒假[[[實習]]]生計畫，快來成為下一位「零食特務」！

應徵時程
▸ 履歷審核期：2025/11/1-11/","【重要公告】熱烈迴響！下一期實習生招募啟動
2025暑期實習生計畫已全數招募完畢
感謝超過百位熱情夥伴的投遞（鞠躬）！我們正緊鑼密鼓準備 2026寒假實習生計畫，快來成為下一位「零食特務」！

應徵時程
▸ 履歷審核期：2025/11/1-11/",專科,02,1年,00001,1,0~5人應徵,130000000105068,歪國零食嘴_食娜客國際開發股份有限公司,1003002002,食品什貨零售業,0000190,0000190,時薪190元,30,20250602,6/02,0,0,,0,0,"【重要公告】熱烈迴響！下一期<em class='b-txt--highlight'>實習</em>生招募啟動
2025暑期<em class='b-txt--highlight'>實習</em>生計畫已全數招募完畢
感謝超過百位熱情夥伴的投遞（鞠躬）！我們正緊鑼密鼓準備 2026寒假<em class='b-txt--highlight'>實習</em>生計畫，快來成為下一位「零食特務」！

應徵時程
▸ 履歷審核期：2025/11/1-11/","{'emp': {'desc': '員工15人', 'param': '3'}, 'remote': {'desc': '遠端工作'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8no4c?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8no4c?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bk8do?jobsource=n104bank2'}",,【部分遠端】Business  Development Intern (B2B市場開發實習生)_2026年寒假實習計劃,歪國零食嘴_食娜客國際開發股份有限公司,121.5597427,24.9954644,2,[],H,,,,False,實習
2,11984445,總公司-平面設計美編/實習生-學生實習(學期實習),總公司-平面設計美編/<em class='b-txt--highlight'>實習</em>生-學生<em class='b-txt--highlight'>實習</em>(學期<em class='b-txt--highlight'>實習</em>),2,2,6001002025,新北市五股區,五工六路55號(248),"**本職缺屬學習型企業[[[實習]]]機會，歡迎有需求的同學投遞履歷**
1.執行官網平台及產品圖片、相片修整、加工及美化作業。 
2.協助平面視覺相關設計與美化作業。
3.其他單位主管交辦事項。
*需熟電腦繪圖軟體(Photoshop.","**本職缺屬學習型企業實習機會，歡迎有需求的同學投遞履歷**
1.執行官網平台及產品圖片、相片修整、加工及美化作業。 
2.協助平面視覺相關設計與美化作業。
3.其他單位主管交辦事項。
*需熟電腦繪圖軟體(Photoshop.",專科,00,不拘,00002,1,0~5人應徵,22006252000,全國電子股份有限公司,1003002015,電子通訊／電腦週邊零售業,0000000,0000000,論件計酬0元,20,20250602,6/02,34607104,0,,0,0,"**本職缺屬學習型企業<em class='b-txt--highlight'>實習</em>機會，歡迎有需求的同學投遞履歷**
1.執行官網平台及產品圖片、相片修整、加工及美化作業。 
2.協助平面視覺相關設計與美化作業。
3.其他單位主管交辦事項。
*需熟電腦繪圖軟體(Photoshop.","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工1700人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/74v99?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/74v99?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/a3xycps?jobsource=n104bank2'}",,總公司-平面設計美編/實習生-學生實習(學期實習),全國電子股份有限公司,121.4466358,25.0682833,0,"['藝術商業設計', '大眾傳播學相關', '其他藝術相關']",,,,,False,實習
0,13036992,實習律師、律師(T15G),<em class='b-txt--highlight'>實習</em>律師、律師(T15G),1,1,6001001007,台北市信義區,松仁路100號20樓,"1. 企業併購與資本市場法律諮詢及文件撰擬
2. 商務法律問題研究與分析
3. 再生能源與離岸風電產業商務交易規劃與法律服務
","1. 企業併購與資本市場法律諮詢及文件撰擬
2. 商務法律問題研究與分析
3. 再生能源與離岸風電產業商務交易規劃與法律服務
",大學,00,不拘,00004,1,0~5人應徵,130000000164274,德勤商務法律事務所,1008001001,法律服務業,0000000,0000000,待遇面議,10,20250602,6/02,0,0,,0,0,"1. 企業併購與資本市場法律諮詢及文件撰擬
2. 商務法律問題研究與分析
3. 再生能源與離岸風電產業商務交易規劃與法律服務
",[],距捷運象山站約280公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7rfeo?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7rfeo?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bli2a?jobsource=n104bank2'}",,實習律師、律師(T15G),德勤商務法律事務所,121.5678667,25.0343905,0,['法律相關科系'],,0.28,99001002001,捷運象山站,False,實習
2,14024071,TP-學年實習計畫【人資中心】,TP-學年<em class='b-txt--highlight'>實習</em>計畫【人資中心】,1,1,6001002016,新北市土城區,中央路4段2號9樓,"1.表單文件及行政事務處理
2.協助新進人員報到與教育訓練
3.協助人才招募、面試流程
4.人事資料建檔及維護
5.其它主管交辦事項

【[[[實習]]]對象】大四在學學生（表現佳有機會畢業後轉正）
【[[[實習]]]類型】學年制：大四(含暑期)
【[[[實習]]]期間】114年","1.表單文件及行政事務處理
2.協助新進人員報到與教育訓練
3.協助人才招募、面試流程
4.人事資料建檔及維護
5.其它主管交辦事項

【實習對象】大四在學學生（表現佳有機會畢業後轉正）
【實習類型】學年制：大四(含暑期)
【實習期間】114年",大學,00,不拘,00003,1,0~5人應徵,16406379000,家登精密工業股份有限公司,1001006002,半導體製造業,0032000,9999999,"月薪32,000元以上",50,20250602,6/02,3412096,0,,0,0,"1.表單文件及行政事務處理
2.協助新進人員報到與教育訓練
3.協助人才招募、面試流程
4.人事資料建檔及維護
5.其它主管交辦事項

【<em class='b-txt--highlight'>實習</em>對象】大四在學學生（表現佳有機會畢業後轉正）
【<em class='b-txt--highlight'>實習</em>類型】學年制：大四(含暑期)
【<em class='b-txt--highlight'>實習</em>期間】114年","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工1300人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8cl1j?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8cl1j?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/7jbxn20?jobsource=n104bank2'}",,TP-學年實習計畫【人資中心】,家登精密工業股份有限公司,121.4257851,24.9632516,0,"['商業及管理學科類', '英美語文相關', '其他外國語文相關']",M,,,,True,實習
0,11002039,設計實習,設計<em class='b-txt--highlight'>實習</em>,2,2,6001002003,新北市板橋區,宏國路51號,"請大三或以上同學再應徵此[[[實習]]]職務，謝謝

1. 室內設計相關科系尤佳。
2. 協助提案簡報，專案之相關素材設計 。
3. 會議紀錄，追蹤專案進度。
4. 非設計系請勿應徵此職務。

[[[實習]]]計劃提供良好的發展前景，將有機會參與各種精彩的設計項目。
歡","請大三或以上同學再應徵此實習職務，謝謝

1. 室內設計相關科系尤佳。
2. 協助提案簡報，專案之相關素材設計 。
3. 會議紀錄，追蹤專案進度。
4. 非設計系請勿應徵此職務。

實習計劃提供良好的發展前景，將有機會參與各種精彩的設計項目。
歡",專科,00,不拘,00009,2,6~10人應徵,130000000032757,祈邑設計有限公司,1011003002,室內設計業,0006000,0012000,"部分工時(月薪)6,000~12,000元",70,20250602,6/02,0,0,,0,0,"請大三或以上同學再應徵此<em class='b-txt--highlight'>實習</em>職務，謝謝

1. 室內設計相關科系尤佳。
2. 協助提案簡報，專案之相關素材設計 。
3. 會議紀錄，追蹤專案進度。
4. 非設計系請勿應徵此職務。

<em class='b-txt--highlight'>實習</em>計劃提供良好的發展前景，將有機會參與各種精彩的設計項目。
歡",[],距捷運江子翠站約430公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6jt87?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6jt87?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6biol1?jobsource=n104bank2'}",,設計實習,祈邑設計有限公司,121.4687041,25.0319241,0,"['美術學相關', '藝術商業設計', '室內藝術相關']",,0.43,99001005009,捷運江子翠站,True,實習
2,14550470,產品工程部實習生,產品工程部<em class='b-txt--highlight'>實習</em>生,2,2,6001014006,台南市安南區,鹿耳二路236號,"1. 產品開發支援
*協助工程師繪製線束2D設計圖
*參與 BOM（物料清單）建立與維護
2. 文件系統與報告整理
*編寫與更新產品規格書、物料規格文件等
*廠內系統 (Agile) 的相關需求 （ECN、ECO 等相關延申需求單）
*數據統計與分析（Excel、google sheet 等）
3. 其他
*支援新產品樣品製作與測試
*烙鐵焊錫操作

* 表現佳、學習態度佳者，將優先考量轉正機會","1. 產品開發支援
*協助工程師繪製線束2D設計圖
*參與 BOM（物料清單）建立與維護
2. 文件系統與報告整理
*編寫與更新產品規格書、物料規格文件等
*廠內系統 (Agile) 的相關需求 （ECN、ECO 等相關延申需求單）
*數據統計與分析（Excel、google sheet 等）
3. 其他
*支援新產品樣品製作與測試
*烙鐵焊錫操作

* 表現佳、學習態度佳者，將優先考量轉正機會",大學,00,不拘,00005,1,0~5人應徵,96985421000,貿聯國際股份有限公司,1001005003,其他電子零組件相關業,0000200,0000200,時薪200元,30,20250602,6/02,4096,0,,0,0,"1. 產品開發支援
*協助工程師繪製線束2D設計圖
*參與 BOM（物料清單）建立與維護
2. 文件系統與報告整理
*編寫與更新產品規格書、物料規格文件等
*廠內系統 (Agile) 的相關需求 （ECN、ECO 等相關延申需求單）
*數據統計與分析（Excel、google sheet 等）
3. 其他
*支援新產品樣品製作與測試
*烙鐵焊錫操作

* 表現佳、學習態度佳者，將優先考量轉正機會","{'emp': {'desc': '員工16000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8nv7q?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8nv7q?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/18jym5s8?jobsource=n104bank2'}",,產品工程部實習生,貿聯國際股份有限公司,120.1301579,23.03226,0,[],H,,,,True,實習
2,14575099,&lt;實習計劃&gt; 海運出口部實習生 Intern(台北)(1 year contract),&lt;<em class='b-txt--highlight'>實習</em>計劃&gt; 海運出口部<em class='b-txt--highlight'>實習</em>生 Intern(台北)(1 year contract),2,2,6001001010,台北市內湖區,舊宗路二段189號3樓,"*[[[實習]]]期間(一年制)：2025/07/01～2026/06/30
*[[[實習]]]每週工作天數：五天(週一至週五)

*[[[實習]]]工作內容：
1.海運出口E2E作業流程 (含訂艙/派車/文件/帳單等相關業務)
2.廠商請款帳務相關作業
3.參與作業流程改善專案計","*實習期間(一年制)：2025/07/01～2026/06/30
*實習每週工作天數：五天(週一至週五)

*實習工作內容：
1.海運出口E2E作業流程 (含訂艙/派車/文件/帳單等相關業務)
2.廠商請款帳務相關作業
3.參與作業流程改善專案計",專科,00,不拘,00005,1,0~5人應徵,22954677000,DHL_新加坡商敦豪全球貨運物流股份有限公司台灣分公司,1010002005,貨運承攬業,0030000,0030000,"月薪30,000元",50,20250602,6/02,4160,0,,0,0,"*<em class='b-txt--highlight'>實習</em>期間(一年制)：2025/07/01～2026/06/30
*<em class='b-txt--highlight'>實習</em>每週工作天數：五天(週一至週五)

*<em class='b-txt--highlight'>實習</em>工作內容：
1.海運出口E2E作業流程 (含訂艙/派車/文件/帳單等相關業務)
2.廠商請款帳務相關作業
3.參與作業流程改善專案計","{'zoneForeign': {'desc': '外商公司', 'param': 5}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8oe7v?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8oe7v?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/ajmme4o?jobsource=n104bank2'}",,<實習計劃> 海運出口部實習生 Intern(台北)(1 year contract),DHL_新加坡商敦豪全球貨運物流股份有限公司台灣分公司,121.5744093,25.0721401,0,"['航海相關', '航運管理相關', '國際貿易相關']",M,,,,True,實習
0,13923558,Business Development Intern 商業開發實習生,Business Development Intern 商業開發<em class='b-txt--highlight'>實習</em>生,2,2,6001001004,台北市松山區,復興北路369號14樓之2(中山國中捷運站附近),"我們正積極尋找善於溝通、積極負責、樂於學習的商業開發[[[實習]]]生，
如果你重視團隊士氣，希望與團隊一同進步，那你就是我們所找尋的優秀人才！

【Your Responsibilities】
1. 市場研究與數據分析
➤研究潛在客戶產業與市場趨勢，進行競","我們正積極尋找善於溝通、積極負責、樂於學習的商業開發實習生，
如果你重視團隊士氣，希望與團隊一同進步，那你就是我們所找尋的優秀人才！

【Your Responsibilities】
1. 市場研究與數據分析
➤研究潛在客戶產業與市場趨勢，進行競",高中,00,不拘,00009,2,6~10人應徵,130000000115492,類神經網路股份有限公司,1001001002,電腦軟體服務業,0000190,0000200,時薪190~200元,30,20250602,6/02,0,0,,0,0,"我們正積極尋找善於溝通、積極負責、樂於學習的商業開發<em class='b-txt--highlight'>實習</em>生，
如果你重視團隊士氣，希望與團隊一同進步，那你就是我們所找尋的優秀人才！

【Your Responsibilities】
1. 市場研究與數據分析
➤研究潛在客戶產業與市場趨勢，進行競","{'emp': {'desc': '員工60人', 'param': '5'}}",距捷運中山國中站約220公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8afhi?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8afhi?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bkgf8?jobsource=n104bank2'}",,Business Development Intern 商業開發實習生,類神經網路股份有限公司,121.5447404,25.0625969,0,[],H,0.22,99001001012,捷運中山國中站,True,實習
0,13557944,【實習生】助理工程師 (高雄),【<em class='b-txt--highlight'>實習</em>生】助理工程師 (高雄),2,2,6001016011,高雄市左營區,博愛三路12號23樓,"*歡迎學生找[[[實習]]]* 請於投遞時備註可[[[實習]]]時程，謝謝！

※ 預計任用時程(需配合一~五全天[[[實習]]])
半年期-今年 : 2025/9-2026/1
半年期-明年 : 2026/2-2026/6
一年期 : 2025/9-2026/6

[技術部門-設","*歡迎學生找實習* 請於投遞時備註可實習時程，謝謝！

※ 預計任用時程(需配合一~五全天實習)
半年期-今年 : 2025/9-2026/1
半年期-明年 : 2026/2-2026/6
一年期 : 2025/9-2026/6

[技術部門-設",不拘,00,不拘,00004,1,0~5人應徵,23526772000,SCREEN SPE Taiwan_台灣迪恩士半導體科技股份有限公司,1001006003,其他半導體相關業,0030000,0030000,"月薪30,000元",50,20250602,6/02,72,0,,0,0,"*歡迎學生找<em class='b-txt--highlight'>實習</em>* 請於投遞時備註可<em class='b-txt--highlight'>實習</em>時程，謝謝！

※ 預計任用時程(需配合一~五全天<em class='b-txt--highlight'>實習</em>)
半年期-今年 : 2025/9-2026/1
半年期-明年 : 2026/2-2026/6
一年期 : 2025/9-2026/6

[技術部門-設","{'zoneForeign': {'desc': '外商公司', 'param': 5}, 'emp': {'desc': '員工520人', 'param': '8'}}",距捷運巨蛋站約500公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/82ldk?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/82ldk?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/at38dgg?jobsource=n104bank2'}",,【實習生】助理工程師 (高雄),SCREEN SPE Taiwan_台灣迪恩士半導體科技股份有限公司,120.3040502,22.6709923,0,"['工程學科類', '工業技藝及機械學科類', '自然科學學科類']",M,0.5,99004001013,捷運巨蛋站,False,實習
2,14501146,【實習專區】暑期至上學期實習-法遵室實習生,【<em class='b-txt--highlight'>實習</em>專區】暑期至上學期<em class='b-txt--highlight'>實習</em>-法遵室<em class='b-txt--highlight'>實習</em>生,2,2,6001001003,台北市中山區,建國北路二段15號,"*可配合學校簽訂[[[實習]]]合約，本[[[實習]]]為純內勤[[[實習]]]職務，不會要求您販售保險商品。*
*應徵方式：投遞104履歷(必須含自傳、照片及歷年成績單)*

加入我們，開啟您的金融保險業旅程，從起點奠定強大的職場競爭力！
我們提供結合專業培訓與實戰經驗的多元化","*可配合學校簽訂實習合約，本實習為純內勤實習職務，不會要求您販售保險商品。*
*應徵方式：投遞104履歷(必須含自傳、照片及歷年成績單)*

加入我們，開啟您的金融保險業旅程，從起點奠定強大的職場競爭力！
我們提供結合專業培訓與實戰經驗的多元化",高中,00,不拘,00006,2,6~10人應徵,3458403000,新光產物保險股份有限公司,1004003002,產物保險業,0000200,0000200,時薪200元,30,20250602,6/02,3150464,0,,0,0,"*可配合學校簽訂<em class='b-txt--highlight'>實習</em>合約，本<em class='b-txt--highlight'>實習</em>為純內勤<em class='b-txt--highlight'>實習</em>職務，不會要求您販售保險商品。*
*應徵方式：投遞104履歷(必須含自傳、照片及歷年成績單)*

加入我們，開啟您的金融保險業旅程，從起點奠定強大的職場競爭力！
我們提供結合專業培訓與實戰經驗的多元化","{'zone': {'desc': '上市上櫃', 'param': 16}, 'emp': {'desc': '員工1600人', 'param': '8'}}",距捷運松江南京站約460公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8mt5m?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8mt5m?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1l71ku0?jobsource=n104bank2'}",,【實習專區】暑期至上學期實習-法遵室實習生,新光產物保險股份有限公司,121.5371957,25.053807,0,"['法律學科類', '法律相關科系']",H,0.46,99001003016,捷運松江南京站,False,實習
